,TKNUM,time_SHIPPING,date_SHIPPING,LIEFERSCHEINNUMMER,SONDERFAHRT,NOTIZ,DISPLAYNAME,GELOESCHT,BEMERKUNG_GELOESCHT,ARCHIV,TRACKING_NUMMER,KLAERUNG_LS,KLAERUNG_TA,GEFAHRGUT,PO_NUMMER,ANGEKUENDIGT,unix_EINGANGSDATUM_UHRZEIT,datetime_EINGANGSDATUM_UHRZEIT,weekday_EINGANGSDATUM_UHRZEIT,date_EINGANGSDATUM_UHRZEIT,time_EINGANGSDATUM_UHRZEIT,unix_VERPACKT_DATUM_UHRZEIT,datetime_VERPACKT_DATUM_UHRZEIT,weekday_VERPACKT_DATUM_UHRZEIT,date_VERPACKT_DATUM_UHRZEIT,time_VERPACKT_DATUM_UHRZEIT,secs_VERPACKT_DATUM_UHRZEIT,unix_LIEFERSCHEIN_DATUM_UHRZEIT,datetime_LIEFERSCHEIN_DATUM_UHRZEIT,weekday_LIEFERSCHEIN_DATUM_UHRZEIT,date_LIEFERSCHEIN_DATUM_UHRZEIT,time_LIEFERSCHEIN_DATUM_UHRZEIT,secs_LIEFERSCHEIN_DATUM_UHRZEIT,unix_BEREITGESTELLT_DATUM_UHRZEIT,datetime_BEREITGESTELLT_DATUM_UHRZEIT,weekday_BEREITGESTELLT_DATUM_UHRZEIT,date_BEREITGESTELLT_DATUM_UHRZEIT,time_BEREITGESTELLT_DATUM_UHRZEIT,secs_BEREITGESTELLT_DATUM_UHRZEIT,unix_TA_DATUM_UHRZEIT,datetime_TA_DATUM_UHRZEIT,weekday_TA_DATUM_UHRZEIT,date_TA_DATUM_UHRZEIT,time_TA_DATUM_UHRZEIT,secs_TA_DATUM_UHRZEIT,unix_GELOESCHT_DATUM_UHRZEIT,datetime_GELOESCHT_DATUM_UHRZEIT,weekday_GELOESCHT_DATUM_UHRZEIT,date_GELOESCHT_DATUM_UHRZEIT,time_GELOESCHT_DATUM_UHRZEIT,secs_GELOESCHT_DATUM_UHRZEIT,unix_AUFTRAGANNAHME_DATUM_UHRZEIT,datetime_AUFTRAGANNAHME_DATUM_UHRZEIT,weekday_AUFTRAGANNAHME_DATUM_UHRZEIT,date_AUFTRAGANNAHME_DATUM_UHRZEIT,time_AUFTRAGANNAHME_DATUM_UHRZEIT,secs_AUFTRAGANNAHME_DATUM_UHRZEIT,number_AUFTRAGSNUMMER,STATUS=LS erstellt,STATUS=TA erstellt,STATUS=bereitgestellt,STATUS=in Bearbeitung,STATUS=in Klärung LS,STATUS=in Klärung TA,STATUS=verpackt,LAND=AT,LAND=AUT,LAND=BE,LAND=BR,LAND=CH,LAND=CN,LAND=CZ,LAND=DE,LAND=DK,LAND=DR,LAND=ES,LAND=FCA,LAND=FR,LAND=HU,LAND=IE,LAND=IN,LAND=IT,LAND=JP,LAND=KR,LAND=MX,LAND=NL,LAND=None,LAND=PL,LAND=RO,LAND=RU,LAND=TR,LAND=UK,LAND=US,DIENSTLEISTER=DHL,DIENSTLEISTER=None,DIENSTLEISTER=TNT,DIENSTLEISTER=UPS,PRIO=0,PRIO=1,PRIO=2,PRIO=3,VERSENDER=None,VERSENDER=PQA,VERSENDER=TEF33,VERSENDER=iSTAR (Sonderfahrt),category_AUFTRAGSNUMMER=DSGA,category_AUFTRAGSNUMMER=RBMANUSHIP,category_AUFTRAGSNUMMER=return,LAENGE_IN_CM,BREITE_IN_CM,HOEHE_IN_CM,GEWICHT_IN_KG,count_PACKSTUECKART=BEH,count_PACKSTUECKART=CAR,count_PACKSTUECKART=GBP,count_PACKSTUECKART=PAL,count_PACKSTUECKART=PKI,count_PACKSTUECKART=UNKNOWN,PACKAGE_COUNT,datetime_SHIPPING,unix_SHIPPING,weekday_SHIPPING,PROCESSING
1309,3353986,130048,20231113,1237429635,0,FCA - UPS 571204 ,XXXXXX,0, ,1,296298368001122904417310,0.0,0.0,,,,1699509180.0,2023-11-09 05:53:00,3,20231109,55300,1699509180.0,2023-11-09 05:53:00,3,20231109,55300,0.0,1699620060.0,2023-11-10 12:41:00,4,20231110,124100,110880.0,1699642440.0,2023-11-10 18:54:00,4,20231110,185400,133260.0,1699865700.0,2023-11-13 08:55:00,0,20231113,85500,356520.0,-2209075200.0,1899-12-31,6,18991231,0,-3908584380.0,1699619220.0,2023-11-10 12:27:00,4,20231110,122700,110040.0,208138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,40,30,22,5.1,0,1,0,0,0,0,1,2023-11-13 13:00:48,1699880448,0,371268.0
1310,3353988,130046,20231113,1237429644,0,FCA Bosch Bamberg - UPS,XXXXXX,0, ,1,1Z556V346652643464,0.0,0.0,,,,1699510080.0,2023-11-09 06:08:00,3,20231109,60800,1699510080.0,2023-11-09 06:08:00,3,20231109,60800,0.0,1699622040.0,2023-11-10 13:14:00,4,20231110,131400,111960.0,1699643400.0,2023-11-10 19:10:00,4,20231110,191000,133320.0,1699865760.0,2023-11-13 08:56:00,0,20231113,85600,355680.0,-2209075200.0,1899-12-31,6,18991231,0,-3908585280.0,1699621200.0,2023-11-10 13:00:00,4,20231110,130000,111120.0,207962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,42,23,20,10.1,1,0,0,0,0,0,1,2023-11-13 13:00:46,1699880446,0,370366.0
1311,3351067,134611,20231106,1236259249,0,DAP - TNT Retoure,XXXXXX,0, ,1, ,0.0,0.0,,,,1698752280.0,2023-10-31 11:38:00,1,20231031,113800,1698752280.0,2023-10-31 11:38:00,1,20231031,113800,0.0,1698925080.0,2023-11-02 11:38:00,3,20231102,113800,172800.0,1698925440.0,2023-11-02 11:44:00,3,20231102,114400,173160.0,1699015560.0,2023-11-03 12:46:00,4,20231103,124600,263280.0,-2209075200.0,1899-12-31,6,18991231,0,-3907827480.0,1698924900.0,2023-11-02 11:35:00,3,20231102,113500,172620.0,4701360025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,25,20,12,0.4,0,1,0,0,0,0,1,2023-11-06 13:46:11,1699278371,0,526091.0
1312,3351046,171830,20231103,1237428501,0,DAP - TNT,XXXXXX,0, ,1,288530540,0.0,0.0,,,,1698914100.0,2023-11-02 08:35:00,3,20231102,83500,1698914100.0,2023-11-02 08:35:00,3,20231102,83500,0.0,1699006080.0,2023-11-03 10:08:00,4,20231103,100800,91980.0,1699007220.0,2023-11-03 10:27:00,4,20231103,102700,93120.0,1699008720.0,2023-11-03 10:52:00,4,20231103,105200,94620.0,-2209075200.0,1899-12-31,6,18991231,0,-3907989300.0,1699005420.0,2023-11-03 09:57:00,4,20231103,95700,91320.0,95653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,25,20,16,0.6,0,1,0,0,0,0,1,2023-11-03 17:18:30,1699031910,4,117810.0
1313,3351064,171821,20231103,1237428379,0,DAP - TNT,XXXXXX,0, ,1,288131065,0.0,0.0,,,,1698909000.0,2023-11-02 07:10:00,3,20231102,71000,1698909060.0,2023-11-02 07:11:00,3,20231102,71100,60.0,1698934200.0,2023-11-02 14:10:00,3,20231102,141000,25200.0,1698993300.0,2023-11-03 06:35:00,4,20231103,63500,84300.0,1698998100.0,2023-11-03 07:55:00,4,20231103,75500,89100.0,-2209075200.0,1899-12-31,6,18991231,0,-3907984200.0,1698933480.0,2023-11-02 13:58:00,3,20231102,135800,24480.0,95647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,40,30,23,3.0,0,1,0,0,0,0,1,2023-11-03 17:18:21,1699031901,4,122901.0
1314,3351065,171823,20231103,1237428371,0,DAP - TNT,XXXXXX,0, ,1,288128680,0.0,0.0,,,,1698906660.0,2023-11-02 06:31:00,3,20231102,63100,1698906660.0,2023-11-02 06:31:00,3,20231102,63100,0.0,1698931200.0,2023-11-02 13:20:00,3,20231102,132000,24540.0,1698993180.0,2023-11-03 06:33:00,4,20231103,63300,86520.0,1698998100.0,2023-11-03 07:55:00,4,20231103,75500,91440.0,-2209075200.0,1899-12-31,6,18991231,0,-3907981860.0,1698930660.0,2023-11-02 13:11:00,3,20231102,131100,24000.0,95617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,40,30,23,1.9,0,1,0,0,0,0,1,2023-11-03 17:18:23,1699031903,4,125243.0
1315,3351066,171825,20231103,1237428370,0,DAP - TNT,XXXXXX,0, ,1,288125105,0.0,0.0,,,,1698906540.0,2023-11-02 06:29:00,3,20231102,62900,1698906600.0,2023-11-02 06:30:00,3,20231102,63000,60.0,1698930660.0,2023-11-02 13:11:00,3,20231102,131100,24120.0,1698992880.0,2023-11-03 06:28:00,4,20231103,62800,86340.0,1698998040.0,2023-11-03 07:54:00,4,20231103,75400,91500.0,-2209075200.0,1899-12-31,6,18991231,0,-3907981740.0,1698930120.0,2023-11-02 13:02:00,3,20231102,130200,23580.0,95654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,40,30,23,2.75,0,1,0,0,0,0,1,2023-11-03 17:18:25,1699031905,4,125365.0
1316,3351151,171837,20231103,1237428351,0,DAP - TNT,XXXXXX,0, ,1,288283344,0.0,0.0,,,,1698752400.0,2023-10-31 11:40:00,1,20231031,114000,1698752460.0,2023-10-31 11:41:00,1,20231031,114100,60.0,1698925740.0,2023-11-02 11:49:00,3,20231102,114900,173340.0,1698925920.0,2023-11-02 11:52:00,3,20231102,115200,173520.0,1699002240.0,2023-11-03 09:04:00,4,20231103,90400,249840.0,-2209075200.0,1899-12-31,6,18991231,0,-3907827600.0,1698925080.0,2023-11-02 11:38:00,3,20231102,113800,172680.0,207400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,50,45,25,7.85,0,1,0,0,0,0,1,2023-11-03 17:18:37,1699031917,4,279517.0
1317,3351168,171839,20231103,1237428462,0,"DAP - TNT
02.11. - CTX-Freigabe 30688383",XXXXXX,0, ,1,288718240,1.0,0.0,,,,1698745080.0,2023-10-31 09:38:00,1,20231031,93800,1698745140.0,2023-10-31 09:39:00,1,20231031,93900,60.0,1698995220.0,2023-11-03 07:07:00,4,20231103,70700,250140.0,1698999660.0,2023-11-03 08:21:00,4,20231103,82100,254580.0,1699014360.0,2023-11-03 12:26:00,4,20231103,122600,269280.0,-2209075200.0,1899-12-31,6,18991231,0,-3907820280.0,1698924300.0,2023-11-02 11:25:00,3,20231102,112500,179220.0,207281,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,0.35,0,1,0,0,0,0,1,2023-11-03 17:18:39,1699031919,4,286839.0
1318,3351169,171845,20231103,1237428519,0,DAP - TNT,XXXXXX,0, ,1,288726011,0.0,0.0,,,,1698914160.0,2023-11-02 08:36:00,3,20231102,83600,1698914160.0,2023-11-02 08:36:00,3,20231102,83600,0.0,1699010580.0,2023-11-03 11:23:00,4,20231103,112300,96420.0,1699011600.0,2023-11-03 11:40:00,4,20231103,114000,97440.0,1699014600.0,2023-11-03 12:30:00,4,20231103,123000,100440.0,-2209075200.0,1899-12-31,6,18991231,0,-3907989360.0,1699010160.0,2023-11-03 11:16:00,4,20231103,111600,96000.0,95609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,25,20,16,0.65,0,1,0,0,0,0,1,2023-11-03 17:18:45,1699031925,4,117765.0
1319,3351300,171841,20231103,1237428523,0,DAP - TNT,XXXXXX,0, ,1,288720858,0.0,0.0,,,,1698914580.0,2023-11-02 08:43:00,3,20231102,84300,1698914640.0,2023-11-02 08:44:00,3,20231102,84400,60.0,1699010940.0,2023-11-03 11:29:00,4,20231103,112900,96360.0,1699011660.0,2023-11-03 11:41:00,4,20231103,114100,97080.0,1699014480.0,2023-11-03 12:28:00,4,20231103,122800,99900.0,-2209075200.0,1899-12-31,6,18991231,0,-3907989780.0,1699010640.0,2023-11-03 11:24:00,4,20231103,112400,96060.0,95605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,25,20,16,1.65,0,1,0,0,0,0,1,2023-11-03 17:18:41,1699031921,4,117341.0
1320,3351301,171843,20231103,1237428499,0, ,XXXXXX,0, ,1,288723908,0.0,0.0,,,,1698909240.0,2023-11-02 07:14:00,3,20231102,71400,1698909240.0,2023-11-02 07:14:00,3,20231102,71400,0.0,1699005000.0,2023-11-03 09:50:00,4,20231103,95000,95760.0,1699006860.0,2023-11-03 10:21:00,4,20231103,102100,97620.0,1699014540.0,2023-11-03 12:29:00,4,20231103,122900,105300.0,-2209075200.0,1899-12-31,6,18991231,0,-3907984440.0,1699004400.0,2023-11-03 09:40:00,4,20231103,94000,95160.0,95415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,40,30,23,4.7,0,1,0,0,0,0,1,2023-11-03 17:18:43,1699031923,4,122683.0
1321,3319002,155019,20230804,1237415104,1,iStar 34/32255,XXXXXX,0, ,1, ,0.0,0.0,,,,1691147520.0,2023-08-04 11:12:00,4,20230804,111200,1691147640.0,2023-08-04 11:14:00,4,20230804,111400,120.0,1691148540.0,2023-08-04 11:29:00,4,20230804,112900,1020.0,1691148900.0,2023-08-04 11:35:00,4,20230804,113500,1380.0,1691149560.0,2023-08-04 11:46:00,4,20230804,114600,2040.0,-2209075200.0,1899-12-31,6,18991231,0,-3900222720.0,1691147940.0,2023-08-04 11:19:00,4,20230804,111900,420.0,199005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,38,28,10,1.18,0,1,0,0,0,0,1,2023-08-04 15:50:19,1691164219,4,16699.0
1322,3293134,145756,20230525,1237404180,0,TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1684816080.0,2023-05-23 04:28:00,1,20230523,42800,1684816080.0,2023-05-23 04:28:00,1,20230523,42800,0.0,1684830540.0,2023-05-23 08:29:00,1,20230523,82900,14460.0,1684921800.0,2023-05-24 09:50:00,2,20230524,95000,105720.0,1684993260.0,2023-05-25 05:41:00,3,20230525,54100,177180.0,-2209075200.0,1899-12-31,6,18991231,0,-3893891280.0,1684830240.0,2023-05-23 08:24:00,1,20230523,82400,14160.0,191333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,40,30,22,9.0,0,1,0,0,0,0,1,2023-05-25 14:57:56,1685026676,3,210596.0
1323,3293135,145753,20230525,1237404170,0,TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1684815960.0,2023-05-23 04:26:00,1,20230523,42600,1684816020.0,2023-05-23 04:27:00,1,20230523,42700,60.0,1684829400.0,2023-05-23 08:10:00,1,20230523,81000,13440.0,1684921560.0,2023-05-24 09:46:00,2,20230524,94600,105600.0,1684993320.0,2023-05-25 05:42:00,3,20230525,54200,177360.0,-2209075200.0,1899-12-31,6,18991231,0,-3893891160.0,1684829100.0,2023-05-23 08:05:00,1,20230523,80500,13140.0,191383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,30,22,9.0,0,1,0,0,0,0,1,2023-05-25 14:57:53,1685026673,3,210713.0
1324,3293136,145800,20230525,1237403965,0,TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1684487760.0,2023-05-19 09:16:00,4,20230519,91600,1684487760.0,2023-05-19 09:16:00,4,20230519,91600,0.0,1684748520.0,2023-05-22 09:42:00,0,20230522,94200,260760.0,1684827900.0,2023-05-23 07:45:00,1,20230523,74500,340140.0,1684993500.0,2023-05-25 05:45:00,3,20230525,54500,505740.0,-2209075200.0,1899-12-31,6,18991231,0,-3893562960.0,1684748040.0,2023-05-22 09:34:00,0,20230522,93400,260280.0,190117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,25,10,1.0,0,1,0,0,0,0,1,2023-05-25 14:58:00,1685026680,3,538920.0
1325,3302385,161325,20230621,1237408505,0,"TMC Anmeldung
CTX-Freigabe 30678443",XXXXXX,0, ,1,,0.0,0.0,,,,1686730080.0,2023-06-14 08:08:00,2,20230614,80800,1686730140.0,2023-06-14 08:09:00,2,20230614,80900,60.0,1687168680.0,2023-06-19 09:58:00,0,20230619,95800,438600.0,1687172640.0,2023-06-19 11:04:00,0,20230619,110400,442560.0,1687182780.0,2023-06-19 13:53:00,0,20230619,135300,452700.0,-2209075200.0,1899-12-31,6,18991231,0,-3895805280.0,1686802620.0,2023-06-15 04:17:00,3,20230615,41700,72540.0,192947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,50,23,42,9.0,1,0,0,0,0,0,1,2023-06-21 16:13:25,1687364005,2,633925.0
1326,3302386,161322,20230621,1237408202,0,"FCA - Barsan
CTX-Freigabe 30678332",XXXXXX,0, ,1,,0.0,0.0,,,,1686804720.0,2023-06-15 04:52:00,3,20230615,45200,1686804780.0,2023-06-15 04:53:00,3,20230615,45300,60.0,1686905400.0,2023-06-16 08:50:00,4,20230616,85000,100680.0,1686912060.0,2023-06-16 10:41:00,4,20230616,104100,107340.0,1687182900.0,2023-06-19 13:55:00,0,20230619,135500,378180.0,-2209075200.0,1899-12-31,6,18991231,0,-3895879920.0,1686897720.0,2023-06-16 06:42:00,4,20230616,64200,93000.0,193702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,80,60,45,42.0,0,0,0,1,0,0,1,2023-06-21 16:13:22,1687364002,2,559282.0
1327,3311326,105126,20230714,1236255878,0,SelbstabholerAnsprechpartner:Patryk MazurekE-Mail: Patryk.Mazurek@draxton.com 13.7. Anfrage wann abholung erfolgt ,XXXXXX,0, ,1, ,0.0,0.0,,,,1688706180.0,2023-07-07 05:03:00,4,20230707,50300,1688706180.0,2023-07-07 05:03:00,4,20230707,50300,0.0,1689066060.0,2023-07-11 09:01:00,1,20230711,90100,359880.0,1689118500.0,2023-07-11 23:35:00,1,20230711,233500,412320.0,1689316140.0,2023-07-14 06:29:00,4,20230714,62900,609960.0,-2209075200.0,1899-12-31,6,18991231,0,-3897781380.0,1689063480.0,2023-07-11 08:18:00,1,20230711,81800,357300.0,4701329443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,123,83,97,185.0,0,0,1,0,0,0,1,2023-07-14 10:51:26,1689331886,4,625706.0
1328,3310945,100347,20230714,1237411547,0,FCA - Schenker,XXXXXX,0, ,1, ,0.0,0.0,,,,1689053220.0,2023-07-11 05:27:00,1,20230711,52700,1689053280.0,2023-07-11 05:28:00,1,20230711,52800,60.0,1689223020.0,2023-07-13 04:37:00,3,20230713,43700,169800.0,1689236640.0,2023-07-13 08:24:00,3,20230713,82400,183420.0,1689241140.0,2023-07-13 09:39:00,3,20230713,93900,187920.0,-2209075200.0,1899-12-31,6,18991231,0,-3898128420.0,1689222720.0,2023-07-13 04:32:00,3,20230713,43200,169500.0,196197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,120,80,145,110.0,0,0,0,1,0,0,1,2023-07-14 10:03:47,1689329027,4,275807.0
1329,3310946,100344,20230714,1237411543,0,DAP - Schenker,XXXXXX,0, ,1, ,0.0,0.0,,,,1689051060.0,2023-07-11 04:51:00,1,20230711,45100,1689051060.0,2023-07-11 04:51:00,1,20230711,45100,0.0,1689221460.0,2023-07-13 04:11:00,3,20230713,41100,170400.0,1689229440.0,2023-07-13 06:24:00,3,20230713,62400,178380.0,1689241260.0,2023-07-13 09:41:00,3,20230713,94100,190200.0,-2209075200.0,1899-12-31,6,18991231,0,-3898126260.0,1689221100.0,2023-07-13 04:05:00,3,20230713,40500,170040.0,196169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,120,80,66,313.0,0,0,0,1,0,0,1,2023-07-14 10:03:44,1689329024,4,277964.0
1330,3311327,105129,20230714,1236255877,0,SelbstabholerKontaktperson: Patryk.Mazurek@draxton.com 13.7. Anfrage wann abholung erfolgt ,XXXXXX,0, ,1, ,0.0,0.0,,,,1688706300.0,2023-07-07 05:05:00,4,20230707,50500,1688706360.0,2023-07-07 05:06:00,4,20230707,50600,60.0,1689065760.0,2023-07-11 08:56:00,1,20230711,85600,359460.0,1689118980.0,2023-07-11 23:43:00,1,20230711,234300,412680.0,1689316140.0,2023-07-14 06:29:00,4,20230714,62900,609840.0,-2209075200.0,1899-12-31,6,18991231,0,-3897781500.0,1689063480.0,2023-07-11 08:18:00,1,20230711,81800,357180.0,4701329436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,123,83,97,154.0,0,0,1,0,0,0,1,2023-07-14 10:51:29,1689331889,4,625589.0
1331,3298958,163902,20230609,1236254882,0,"FCA - Brucker, alte Retourenr. 4701319867 ",XXXXXX,0, ,1,,0.0,0.0,,,,1685093700.0,2023-05-26 09:35:00,4,20230526,93500,1685093700.0,2023-05-26 09:35:00,4,20230526,93500,0.0,1685526180.0,2023-05-31 09:43:00,2,20230531,94300,432480.0,1686186540.0,2023-06-08 01:09:00,3,20230608,10900,1092840.0,1686298380.0,2023-06-09 08:13:00,4,20230609,81300,1204680.0,-2209075200.0,1899-12-31,6,18991231,0,-3894168900.0,1685525640.0,2023-05-31 09:34:00,2,20230531,93400,431940.0,4701323676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,120,80,35,56.0,0,0,0,1,0,0,1,2023-06-09 16:39:02,1686328742,4,1235042.0
1332,3298959,163857,20230609,1237406423,0,FCA - Brucker,XXXXXX,0, ,1,,0.0,0.0,,,,1685988780.0,2023-06-05 18:13:00,0,20230605,181300,1685988840.0,2023-06-05 18:14:00,0,20230605,181400,60.0,1686045420.0,2023-06-06 09:57:00,1,20230606,95700,56640.0,1686275280.0,2023-06-09 01:48:00,4,20230609,14800,286500.0,1686298440.0,2023-06-09 08:14:00,4,20230609,81400,309660.0,-2209075200.0,1899-12-31,6,18991231,0,-3895063980.0,1686045060.0,2023-06-06 09:51:00,1,20230606,95100,56280.0,192797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,120,80,60,53.0,0,0,0,1,0,0,1,2023-06-09 16:38:57,1686328737,4,339957.0
1333,3299080,163855,20230609,1237406559,0,FCA - Brucker,XXXXXX,0, ,1,,0.0,0.0,,,,1686059100.0,2023-06-06 13:45:00,1,20230606,134500,1686059160.0,2023-06-06 13:46:00,1,20230606,134600,60.0,1686118080.0,2023-06-07 06:08:00,2,20230607,60800,58980.0,1686275760.0,2023-06-09 01:56:00,4,20230609,15600,216660.0,1686299940.0,2023-06-09 08:39:00,4,20230609,83900,240840.0,-2209075200.0,1899-12-31,6,18991231,0,-3895134300.0,1686117600.0,2023-06-07 06:00:00,2,20230607,60000,58500.0,192835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,80,60,47,40.0,0,0,0,1,0,0,1,2023-06-09 16:38:55,1686328735,4,269635.0
1334,3299081,163900,20230609,1237406424,0,FCA - Brucker,XXXXXX,0, ,1,,0.0,0.0,,,,1685998740.0,2023-06-05 20:59:00,0,20230605,205900,1685998740.0,2023-06-05 20:59:00,0,20230605,205900,0.0,1686045720.0,2023-06-06 10:02:00,1,20230606,100200,46980.0,1686275520.0,2023-06-09 01:52:00,4,20230609,15200,276780.0,1686300000.0,2023-06-09 08:40:00,4,20230609,84000,301260.0,-2209075200.0,1899-12-31,6,18991231,0,-3895073940.0,1686045480.0,2023-06-06 09:58:00,1,20230606,95800,46740.0,192807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,50,40,20,2.0,0,1,0,0,0,0,1,2023-06-09 16:39:00,1686328740,4,330000.0
1335,3299082,163859,20230609,1237406600,0,FCA - Brucker,XXXXXX,0, ,1,,0.0,0.0,,,,1686080460.0,2023-06-06 19:41:00,1,20230606,194100,1686080460.0,2023-06-06 19:41:00,1,20230606,194100,0.0,1686125340.0,2023-06-07 08:09:00,2,20230607,80900,44880.0,1686280440.0,2023-06-09 03:14:00,4,20230609,31400,199980.0,1686300060.0,2023-06-09 08:41:00,4,20230609,84100,219600.0,-2209075200.0,1899-12-31,6,18991231,0,-3895155660.0,1686125040.0,2023-06-07 08:04:00,2,20230607,80400,44580.0,192823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,18,5.0,0,1,0,0,0,0,1,2023-06-09 16:38:59,1686328739,4,248279.0
